Fri May 26 12:00:51 2023 
Setup time: 0.00 seconds
--------------------- 
Step 	 Time 	 Stopwatch 	 Average Temperature 	 Nusselt Number 	 Vrms 	 Surface Heat Flux 	 Bottom Heat Flux 	 Other Walls Heat Flux 
2664 	 0.00 	 0.83 	  0.49960 	 26.31993 	 1002.19918 	 78.95979 	 84.99263 	 85.04367 	 
2665 	 0.00 	 0.81 	  0.49960 	 26.31468 	 1004.27511 	 78.94405 	 84.98432 	 85.02546 	 
2666 	 0.00 	 0.86 	  0.49961 	 26.30965 	 1006.36561 	 78.92896 	 84.97618 	 85.00715 	 
2667 	 0.00 	 0.85 	  0.49961 	 26.30485 	 1008.47417 	 78.91454 	 84.96823 	 84.98876 	 
2668 	 0.00 	 0.84 	  0.49961 	 26.30026 	 1010.60210 	 78.90077 	 84.96043 	 84.97826 	 
2669 	 0.00 	 0.80 	  0.49961 	 26.29589 	 1012.75272 	 78.88767 	 84.95279 	 84.97092 	 
2670 	 0.00 	 0.82 	  0.49962 	 26.29174 	 1014.92833 	 78.87523 	 84.94531 	 84.96369 	 
2671 	 0.00 	 0.96 	  0.49962 	 26.28782 	 1017.13128 	 78.86345 	 84.93799 	 84.96125 	 
2672 	 0.00 	 0.84 	  0.49962 	 26.28411 	 1019.36478 	 78.85233 	 84.93083 	 84.96546 	 
2673 	 0.00 	 0.84 	  0.49962 	 26.28061 	 1021.63018 	 78.84184 	 84.92383 	 84.96996 	 
2674 	 0.00 	 0.85 	  0.49963 	 26.27733 	 1023.93101 	 78.83199 	 84.91700 	 84.97473 	 
2675 	 0.00 	 0.83 	  0.49963 	 26.27426 	 1026.26689 	 78.82279 	 84.91032 	 84.97972 	 
2676 	 0.00 	 0.85 	  0.49963 	 26.27141 	 1028.63835 	 78.81423 	 84.90378 	 84.98491 	 
2677 	 0.00 	 0.82 	  0.49963 	 26.26875 	 1031.04697 	 78.80626 	 84.89737 	 84.99026 	 
2678 	 0.00 	 0.84 	  0.49964 	 26.26629 	 1033.49447 	 78.79887 	 84.89110 	 84.99577 	 
2679 	 0.00 	 0.77 	  0.49964 	 26.26401 	 1035.98309 	 78.79203 	 84.88496 	 85.00141 	 
2680 	 0.00 	 0.78 	  0.49964 	 26.26190 	 1038.51329 	 78.78571 	 84.87894 	 85.00717 	 
2681 	 0.00 	 0.96 	  0.49964 	 26.25996 	 1041.08769 	 78.77989 	 84.87304 	 85.01302 	 
2682 	 0.00 	 0.85 	  0.49965 	 26.25818 	 1043.70573 	 78.77453 	 84.86723 	 85.01893 	 
2683 	 0.00 	 0.85 	  0.49965 	 26.25654 	 1046.36965 	 78.76961 	 84.86151 	 85.02486 	 
2684 	 0.00 	 0.85 	  0.49965 	 26.25503 	 1049.07921 	 78.76510 	 84.85587 	 85.03082 	 
2685 	 0.00 	 0.82 	  0.49965 	 26.25366 	 1051.83557 	 78.76097 	 84.85029 	 85.03676 	 
2686 	 0.00 	 0.86 	  0.49966 	 26.25240 	 1054.63865 	 78.75719 	 84.84479 	 85.04268 	 
2687 	 0.00 	 0.85 	  0.49966 	 26.25124 	 1057.48578 	 78.75371 	 84.83934 	 85.04855 	 
2688 	 0.00 	 0.86 	  0.49966 	 26.25017 	 1060.37525 	 78.75050 	 84.83394 	 85.05435 	 
2689 	 0.00 	 0.85 	  0.49966 	 26.24917 	 1063.30708 	 78.74751 	 84.82857 	 85.06006 	 
2690 	 0.00 	 0.86 	  0.49966 	 26.24823 	 1066.28063 	 78.74470 	 84.82322 	 85.06565 	 
2691 	 0.00 	 0.98 	  0.49967 	 26.24734 	 1069.29436 	 78.74203 	 84.81789 	 85.07113 	 
2692 	 0.00 	 0.85 	  0.49967 	 26.24649 	 1072.34843 	 78.73947 	 84.81256 	 85.07647 	 
2693 	 0.00 	 0.80 	  0.49967 	 26.24566 	 1075.43961 	 78.73697 	 84.80722 	 85.08166 	 
2694 	 0.00 	 0.78 	  0.49967 	 26.24483 	 1078.56815 	 78.73449 	 84.80184 	 85.08666 	 
2695 	 0.00 	 0.80 	  0.49968 	 26.24400 	 1081.73067 	 78.73200 	 84.79642 	 85.09147 	 
2696 	 0.00 	 0.83 	  0.49968 	 26.24315 	 1084.92639 	 78.72946 	 84.79095 	 85.09607 	 
2697 	 0.00 	 0.84 	  0.49968 	 26.24228 	 1088.15281 	 78.72683 	 84.78543 	 85.10047 	 
2698 	 0.00 	 0.84 	  0.49968 	 26.24137 	 1091.40758 	 78.72410 	 84.77984 	 85.10463 	 
2699 	 0.00 	 0.83 	  0.49969 	 26.24041 	 1094.68755 	 78.72124 	 84.77416 	 85.10855 	 
2700 	 0.00 	 0.84 	  0.49969 	 26.23940 	 1097.98806 	 78.71820 	 84.76837 	 85.11220 	 
2701 	 0.00 	 0.97 	  0.49969 	 26.23833 	 1101.30812 	 78.71498 	 84.76248 	 85.11558 	 
2702 	 0.00 	 0.83 	  0.49969 	 26.23718 	 1104.64271 	 78.71154 	 84.75648 	 85.11869 	 
2703 	 0.00 	 0.81 	  0.49969 	 26.23596 	 1107.99108 	 78.70787 	 84.75036 	 85.12151 	 
2704 	 0.00 	 0.85 	  0.49970 	 26.23465 	 1111.34912 	 78.70395 	 84.74408 	 85.12403 	 
2705 	 0.00 	 0.87 	  0.49970 	 26.23325 	 1114.71458 	 78.69976 	 84.73763 	 85.12621 	 
2706 	 0.00 	 0.88 	  0.49970 	 26.23176 	 1118.08505 	 78.69529 	 84.73102 	 85.12808 	 
2707 	 0.00 	 0.89 	  0.49970 	 26.23017 	 1121.45649 	 78.69051 	 84.72424 	 85.12962 	 
2708 	 0.00 	 0.85 	  0.49971 	 26.22847 	 1124.82803 	 78.68541 	 84.71729 	 85.13083 	 
2709 	 0.00 	 0.84 	  0.49971 	 26.22667 	 1128.19423 	 78.68000 	 84.71015 	 85.13170 	 
2710 	 0.00 	 0.83 	  0.49971 	 26.22475 	 1131.55410 	 78.67426 	 84.70279 	 85.13221 	 
2711 	 0.00 	 0.96 	  0.49971 	 26.22273 	 1134.90388 	 78.66819 	 84.69522 	 85.13235 	 
2712 	 0.00 	 0.90 	  0.49971 	 26.22059 	 1138.24110 	 78.66178 	 84.68743 	 85.13211 	 
2713 	 0.00 	 0.88 	  0.49972 	 26.21835 	 1141.56365 	 78.65504 	 84.67942 	 85.13150 	 
2714 	 0.00 	 0.89 	  0.49972 	 26.21599 	 1144.86767 	 78.64796 	 84.67116 	 85.13050 	 
2715 	 0.00 	 0.89 	  0.49972 	 26.21352 	 1148.15257 	 78.64055 	 84.66265 	 85.12909 	 
2716 	 0.00 	 0.88 	  0.49972 	 26.21094 	 1151.41345 	 78.63281 	 84.65388 	 85.12729 	 
2717 	 0.00 	 0.88 	  0.49973 	 26.20825 	 1154.65000 	 78.62476 	 84.64487 	 85.12508 	 
2718 	 0.00 	 0.90 	  0.49973 	 26.20546 	 1157.85804 	 78.61638 	 84.63560 	 85.12248 	 
2719 	 0.00 	 0.88 	  0.49973 	 26.20256 	 1161.03654 	 78.60769 	 84.62605 	 85.11944 	 
2720 	 0.00 	 0.89 	  0.49973 	 26.19957 	 1164.18334 	 78.59870 	 84.61622 	 85.11598 	 
2721 	 0.00 	 0.94 	  0.49973 	 26.19649 	 1167.29618 	 78.58948 	 84.60617 	 85.11217 	 
2722 	 0.00 	 0.80 	  0.49974 	 26.19335 	 1170.37314 	 78.58004 	 84.59590 	 85.10797 	 
2723 	 0.00 	 0.78 	  0.49974 	 26.19011 	 1173.41167 	 78.57033 	 84.58531 	 85.10333 	 
2724 	 0.00 	 0.80 	  0.49974 	 26.18679 	 1176.41251 	 78.56037 	 84.57442 	 85.09823 	 
2725 	 0.00 	 0.79 	  0.49974 	 26.18339 	 1179.37248 	 78.55018 	 84.56323 	 85.09268 	 
2726 	 0.00 	 0.80 	  0.49975 	 26.17992 	 1182.29215 	 78.53976 	 84.55175 	 85.08669 	 
2727 	 0.00 	 0.81 	  0.49975 	 26.17638 	 1185.16882 	 78.52913 	 84.53995 	 85.08024 	 
2728 	 0.00 	 0.80 	  0.49975 	 26.17277 	 1188.00299 	 78.51832 	 84.52784 	 85.07333 	 
2729 	 0.00 	 0.80 	  0.49975 	 26.16911 	 1190.79288 	 78.50732 	 84.51541 	 85.06595 	 
2730 	 0.00 	 0.80 	  0.49975 	 26.16539 	 1193.53877 	 78.49617 	 84.50267 	 85.05812 	 
2731 	 0.00 	 0.95 	  0.49976 	 26.16162 	 1196.23967 	 78.48487 	 84.48960 	 85.04980 	 
2732 	 0.00 	 0.80 	  0.49976 	 26.15781 	 1198.89575 	 78.47343 	 84.47619 	 85.04099 	 
2733 	 0.00 	 0.80 	  0.49976 	 26.15396 	 1201.50677 	 78.46188 	 84.46245 	 85.03170 	 
2734 	 0.00 	 0.80 	  0.49976 	 26.15008 	 1204.07284 	 78.45023 	 84.44837 	 85.02192 	 
2735 	 0.00 	 0.81 	  0.49977 	 26.14616 	 1206.59440 	 78.43849 	 84.43395 	 85.01165 	 
2736 	 0.00 	 0.81 	  0.49977 	 26.14223 	 1209.07155 	 78.42669 	 84.41920 	 85.00090 	 
2737 	 0.00 	 0.81 	  0.49977 	 26.13827 	 1211.50531 	 78.41482 	 84.40412 	 84.98965 	 
2738 	 0.00 	 0.81 	  0.49977 	 26.13430 	 1213.89588 	 78.40290 	 84.38869 	 84.97792 	 
2739 	 0.00 	 0.81 	  0.49977 	 26.13032 	 1216.24482 	 78.39095 	 84.37293 	 84.96569 	 
2740 	 0.00 	 0.80 	  0.49978 	 26.12633 	 1218.55241 	 78.37900 	 84.35682 	 84.95295 	 
2741 	 0.00 	 0.96 	  0.49978 	 26.12235 	 1220.82072 	 78.36706 	 84.34036 	 84.93972 	 
2742 	 0.00 	 0.81 	  0.49978 	 26.11838 	 1223.05005 	 78.35515 	 84.32354 	 84.92597 	 
2743 	 0.00 	 0.80 	  0.49978 	 26.11443 	 1225.24300 	 78.34329 	 84.30637 	 84.91171 	 
2744 	 0.00 	 0.80 	  0.49978 	 26.11049 	 1227.39997 	 78.33148 	 84.28883 	 84.89693 	 
2745 	 0.00 	 0.80 	  0.49979 	 26.10658 	 1229.52403 	 78.31974 	 84.27094 	 84.88165 	 
2746 	 0.00 	 0.80 	  0.49979 	 26.10269 	 1231.61569 	 78.30807 	 84.25269 	 84.86584 	 
2747 	 0.00 	 0.80 	  0.49979 	 26.09884 	 1233.67819 	 78.29651 	 84.23409 	 84.84954 	 
2748 	 0.00 	 0.80 	  0.49979 	 26.09502 	 1235.71163 	 78.28507 	 84.21516 	 84.83273 	 
2749 	 0.00 	 0.80 	  0.49980 	 26.09125 	 1237.71813 	 78.27376 	 84.19588 	 84.81543 	 
2750 	 0.00 	 0.80 	  0.49980 	 26.08753 	 1239.70013 	 78.26260 	 84.17626 	 84.79764 	 
2751 	 0.00 	 0.95 	  0.49980 	 26.08386 	 1241.66029 	 78.25158 	 84.15629 	 84.77934 	 
2752 	 0.00 	 0.79 	  0.49980 	 26.08024 	 1243.60101 	 78.24073 	 84.13596 	 84.76053 	 
2753 	 0.00 	 0.81 	  0.49980 	 26.07669 	 1245.52542 	 78.23007 	 84.11527 	 84.74121 	 
2754 	 0.00 	 0.80 	  0.49981 	 26.07320 	 1247.43590 	 78.21960 	 84.09423 	 84.72138 	 
2755 	 0.00 	 0.80 	  0.49981 	 26.06978 	 1249.33614 	 78.20935 	 84.07283 	 84.70105 	 
2756 	 0.00 	 0.79 	  0.49981 	 26.06644 	 1251.22842 	 78.19933 	 84.05106 	 84.68020 	 
2757 	 0.00 	 0.80 	  0.49981 	 26.06318 	 1253.11683 	 78.18955 	 84.02894 	 84.65886 	 
2758 	 0.00 	 0.80 	  0.49981 	 26.06001 	 1255.00372 	 78.18002 	 84.00647 	 84.63702 	 
2759 	 0.00 	 0.80 	  0.49982 	 26.05692 	 1256.89281 	 78.17077 	 83.98368 	 84.61472 	 
2760 	 0.00 	 0.80 	  0.49982 	 26.05394 	 1258.78592 	 78.16182 	 83.96056 	 84.59195 	 
2761 	 0.00 	 0.96 	  0.49982 	 26.05106 	 1260.68625 	 78.15317 	 83.93712 	 84.56871 	 
2762 	 0.00 	 0.81 	  0.49982 	 26.04828 	 1262.59772 	 78.14483 	 83.91332 	 84.54499 	 
2763 	 0.00 	 0.80 	  0.49982 	 26.04561 	 1264.52410 	 78.13682 	 83.88918 	 84.52078 	 
2764 	 0.00 	 0.79 	  0.49983 	 26.04305 	 1266.46909 	 78.12915 	 83.86467 	 84.49609 	 
2765 	 0.00 	 0.80 	  0.49983 	 26.04061 	 1268.43713 	 78.12183 	 83.83984 	 84.47094 	 
2766 	 0.00 	 0.80 	  0.49983 	 26.03829 	 1270.43166 	 78.11488 	 83.81465 	 84.44531 	 
2767 	 0.00 	 0.80 	  0.49983 	 26.03610 	 1272.45786 	 78.10830 	 83.78913 	 84.41922 	 
2768 	 0.00 	 0.81 	  0.49984 	 26.03404 	 1274.51889 	 78.10212 	 83.76328 	 84.39270 	 
2769 	 0.00 	 0.81 	  0.49984 	 26.03212 	 1276.61686 	 78.09635 	 83.73711 	 84.36573 	 
2770 	 0.00 	 0.81 	  0.49984 	 26.03033 	 1278.75655 	 78.09100 	 83.71062 	 84.33834 	 
2771 	 0.00 	 0.96 	  0.49984 	 26.02870 	 1280.94190 	 78.08611 	 83.68382 	 84.31053 	 
2772 	 0.00 	 0.81 	  0.49984 	 26.02723 	 1283.17780 	 78.08169 	 83.65671 	 84.28230 	 
2773 	 0.00 	 0.81 	  0.49985 	 26.02592 	 1285.46911 	 78.07775 	 83.62929 	 84.25367 	 
2774 	 0.00 	 0.80 	  0.49985 	 26.02476 	 1287.82033 	 78.07429 	 83.60153 	 84.22460 	 
2775 	 0.00 	 0.80 	  0.49985 	 26.02378 	 1290.23715 	 78.07134 	 83.57344 	 84.19511 	 
2776 	 0.00 	 0.80 	  0.49985 	 26.02298 	 1292.72312 	 78.06893 	 83.54507 	 84.16526 	 
2777 	 0.00 	 0.79 	  0.49985 	 26.02236 	 1295.27988 	 78.06707 	 83.51640 	 84.13502 	 
2778 	 0.00 	 0.79 	  0.49986 	 26.02193 	 1297.91345 	 78.06578 	 83.48745 	 84.10443 	 
2779 	 0.00 	 0.79 	  0.49986 	 26.02169 	 1300.62796 	 78.06508 	 83.45821 	 84.07348 	 
2780 	 0.00 	 0.79 	  0.49986 	 26.02166 	 1303.42925 	 78.06498 	 83.42868 	 84.04218 	 
2781 	 0.00 	 0.94 	  0.49986 	 26.02183 	 1306.32254 	 78.06550 	 83.39887 	 84.01054 	 
2782 	 0.00 	 0.78 	  0.49986 	 26.02222 	 1309.31302 	 78.06667 	 83.36879 	 83.97857 	 
2783 	 0.00 	 0.79 	  0.49987 	 26.02284 	 1312.40523 	 78.06852 	 83.33847 	 83.94633 	 
2784 	 0.00 	 0.78 	  0.49987 	 26.02369 	 1315.60141 	 78.07107 	 83.30794 	 83.91383 	 
2785 	 0.00 	 0.79 	  0.49987 	 26.02477 	 1318.90606 	 78.07431 	 83.27752 	 83.88143 	 
2786 	 0.00 	 0.79 	  0.49987 	 26.02608 	 1322.28833 	 78.07823 	 83.24726 	 83.84918 	 
2787 	 0.00 	 0.79 	  0.49987 	 26.02762 	 1325.74480 	 78.08285 	 83.21717 	 83.81711 	 
2788 	 0.00 	 0.80 	  0.49988 	 26.02938 	 1329.27520 	 78.08815 	 83.18727 	 83.78524 	 
2789 	 0.00 	 0.79 	  0.49988 	 26.03138 	 1332.87908 	 78.09413 	 83.15757 	 83.75359 	 
2790 	 0.00 	 0.79 	  0.49988 	 26.03359 	 1336.55846 	 78.10078 	 83.12808 	 83.72217 	 
2791 	 0.00 	 0.94 	  0.49988 	 26.03603 	 1340.31389 	 78.10809 	 83.09884 	 83.69101 	 
2792 	 0.00 	 0.78 	  0.49988 	 26.03869 	 1344.14314 	 78.11606 	 83.06983 	 83.66013 	 
2793 	 0.00 	 0.78 	  0.49989 	 26.04157 	 1348.04788 	 78.12470 	 83.04107 	 83.62952 	 
2794 	 0.00 	 0.80 	  0.49989 	 26.04466 	 1352.02962 	 78.13399 	 83.01259 	 83.59925 	 
2795 	 0.00 	 0.77 	  0.49989 	 26.04798 	 1356.08440 	 78.14394 	 82.98440 	 83.56929 	 
2796 	 0.00 	 0.79 	  0.49989 	 26.05152 	 1360.21369 	 78.15456 	 82.95649 	 83.53966 	 
2797 	 0.00 	 0.78 	  0.49989 	 26.05528 	 1364.41885 	 78.16584 	 82.92890 	 83.51041 	 
2798 	 0.00 	 0.79 	  0.49989 	 26.05926 	 1368.69670 	 78.17778 	 82.90165 	 83.48154 	 
2799 	 0.00 	 0.77 	  0.49990 	 26.06347 	 1373.04732 	 78.19040 	 82.87473 	 83.45306 	 
2800 	 0.00 	 0.78 	  0.49990 	 26.06789 	 1377.47191 	 78.20367 	 82.84817 	 83.42498 	 
2801 	 0.00 	 0.93 	  0.49990 	 26.07254 	 1381.96835 	 78.21762 	 82.82200 	 83.39734 	 
2802 	 0.00 	 0.78 	  0.49990 	 26.07741 	 1386.53529 	 78.23224 	 82.79621 	 83.37015 	 
2803 	 0.00 	 0.77 	  0.49990 	 26.08252 	 1391.17382 	 78.24756 	 82.77081 	 83.34340 	 
2804 	 0.00 	 0.76 	  0.49990 	 26.08786 	 1395.88297 	 78.26357 	 82.74584 	 83.31713 	 
2805 	 0.00 	 0.73 	  0.49990 	 26.09342 	 1400.65991 	 78.28027 	 82.72130 	 83.29135 	 
2806 	 0.00 	 0.73 	  0.49991 	 26.09923 	 1405.50571 	 78.29768 	 82.69720 	 83.26606 	 
2807 	 0.00 	 0.73 	  0.49991 	 26.10527 	 1410.42063 	 78.31580 	 82.67356 	 83.24128 	 
2808 	 0.00 	 0.73 	  0.49991 	 26.11154 	 1415.40038 	 78.33463 	 82.65039 	 83.21704 	 
2809 	 0.00 	 0.72 	  0.49991 	 26.11807 	 1420.44596 	 78.35421 	 82.62771 	 83.19332 	 
2810 	 0.00 	 0.73 	  0.49991 	 26.12485 	 1425.55826 	 78.37454 	 82.60553 	 83.17016 	 
2811 	 0.00 	 0.85 	  0.49991 	 26.13187 	 1430.73291 	 78.39560 	 82.58387 	 83.14757 	 
2812 	 0.00 	 0.73 	  0.49991 	 26.13915 	 1435.97020 	 78.41744 	 82.56274 	 83.12555 	 
2813 	 0.00 	 0.72 	  0.49991 	 26.14668 	 1441.27102 	 78.44003 	 82.54216 	 83.10413 	 
2814 	 0.00 	 0.73 	  0.49992 	 26.15447 	 1446.63228 	 78.46340 	 82.52214 	 83.08330 	 
2815 	 0.00 	 0.71 	  0.49992 	 26.16252 	 1452.05290 	 78.48756 	 82.50269 	 83.06309 	 
2816 	 0.00 	 0.72 	  0.49992 	 26.17084 	 1457.53369 	 78.51252 	 82.48382 	 83.04349 	 
2817 	 0.00 	 0.72 	  0.49992 	 26.17943 	 1463.07296 	 78.53828 	 82.46555 	 83.02453 	 
2818 	 0.00 	 0.72 	  0.49992 	 26.18828 	 1468.66819 	 78.56484 	 82.44789 	 83.00621 	 
2819 	 0.00 	 0.73 	  0.49992 	 26.19741 	 1474.32024 	 78.59223 	 82.43086 	 82.98855 	 
2820 	 0.00 	 0.70 	  0.49992 	 26.20681 	 1480.02882 	 78.62042 	 82.41448 	 82.97157 	 
2821 	 0.00 	 0.81 	  0.49992 	 26.21648 	 1485.78996 	 78.64944 	 82.39876 	 82.95527 	 
2822 	 0.00 	 0.69 	  0.49992 	 26.22640 	 1491.60448 	 78.67920 	 82.38374 	 82.93970 	 
2823 	 0.00 	 0.71 	  0.49993 	 26.23657 	 1497.45631 	 78.70971 	 82.36945 	 82.92487 	 
2824 	 0.00 	 0.71 	  0.49993 	 26.24699 	 1503.34317 	 78.74097 	 82.35587 	 82.91077 	 
2825 	 0.00 	 0.72 	  0.49993 	 26.25766 	 1509.26497 	 78.77297 	 82.34303 	 82.89741 	 
2826 	 0.00 	 0.71 	  0.49993 	 26.26857 	 1515.21851 	 78.80572 	 82.33092 	 82.88480 	 
2827 	 0.00 	 0.70 	  0.49993 	 26.27973 	 1521.20579 	 78.83918 	 82.31957 	 82.87295 	 
2828 	 0.00 	 0.68 	  0.49993 	 26.29112 	 1527.22156 	 78.87337 	 82.30896 	 82.86185 	 
2829 	 0.00 	 0.71 	  0.49993 	 26.30275 	 1533.26861 	 78.90826 	 82.29913 	 82.85152 	 
2830 	 0.00 	 0.69 	  0.49993 	 26.31462 	 1539.34250 	 78.94385 	 82.29006 	 82.84196 	 
2831 	 0.00 	 0.83 	  0.49993 	 26.32671 	 1545.44465 	 78.98013 	 82.28177 	 82.83317 	 
2832 	 0.00 	 0.70 	  0.49993 	 26.33904 	 1551.57299 	 79.01711 	 82.27426 	 82.82516 	 
2833 	 0.00 	 0.72 	  0.49993 	 26.35159 	 1557.72668 	 79.05477 	 82.26754 	 82.81793 	 
2834 	 0.00 	 0.72 	  0.49993 	 26.36436 	 1563.90615 	 79.09309 	 82.26162 	 82.81149 	 
2835 	 0.00 	 0.69 	  0.49994 	 26.37736 	 1570.10821 	 79.13208 	 82.25650 	 82.80583 	 
2836 	 0.00 	 0.68 	  0.49994 	 26.39056 	 1576.33569 	 79.17169 	 82.25220 	 82.80098 	 
2837 	 0.00 	 0.71 	  0.49994 	 26.40398 	 1582.58338 	 79.21195 	 82.24872 	 82.79694 	 
2838 	 0.00 	 0.71 	  0.49994 	 26.41760 	 1588.85399 	 79.25280 	 82.24607 	 82.79371 	 
2839 	 0.00 	 0.71 	  0.49994 	 26.43142 	 1595.14507 	 79.29426 	 82.24426 	 82.79130 	 
2840 	 0.00 	 0.71 	  0.49994 	 26.44544 	 1601.45673 	 79.33631 	 82.24331 	 82.78971 	 
2841 	 0.00 	 0.84 	  0.49994 	 26.45964 	 1607.78942 	 79.37893 	 82.24321 	 82.78896 	 
2842 	 0.00 	 0.71 	  0.49994 	 26.47404 	 1614.14055 	 79.42213 	 82.24398 	 82.78906 	 
2843 	 0.00 	 0.70 	  0.49994 	 26.48862 	 1620.51305 	 79.46586 	 82.24563 	 82.79001 	 
2844 	 0.00 	 0.69 	  0.49994 	 26.50338 	 1626.90253 	 79.51013 	 82.24816 	 82.79181 	 
2845 	 0.00 	 0.70 	  0.49994 	 26.51830 	 1633.31149 	 79.55491 	 82.25159 	 82.79448 	 
2846 	 0.00 	 0.73 	  0.49994 	 26.53339 	 1639.73869 	 79.60017 	 82.25593 	 82.79802 	 
2847 	 0.00 	 0.72 	  0.49994 	 26.54865 	 1646.18366 	 79.64594 	 82.26118 	 82.80245 	 
2848 	 0.00 	 0.73 	  0.49994 	 26.56405 	 1652.64844 	 79.69215 	 82.26735 	 82.80776 	 
2849 	 0.00 	 0.71 	  0.49994 	 26.57961 	 1659.12950 	 79.73883 	 82.27446 	 82.81398 	 
2850 	 0.00 	 0.72 	  0.49994 	 26.59531 	 1665.62988 	 79.78594 	 82.28251 	 82.82111 	 
2851 	 0.00 	 0.83 	  0.49994 	 26.61116 	 1672.14758 	 79.83348 	 82.29153 	 82.82917 	 
2852 	 0.00 	 0.71 	  0.49994 	 26.62715 	 1678.68336 	 79.88145 	 82.30152 	 82.83816 	 
2853 	 0.00 	 0.72 	  0.49994 	 26.64327 	 1685.23869 	 79.92980 	 82.31249 	 82.84810 	 
2854 	 0.00 	 0.73 	  0.49995 	 26.65951 	 1691.81105 	 79.97853 	 82.32445 	 82.85899 	 
2855 	 0.00 	 0.72 	  0.49995 	 26.67588 	 1698.40348 	 80.02763 	 82.33740 	 82.87083 	 
2856 	 0.00 	 0.73 	  0.49995 	 26.69236 	 1705.01405 	 80.07708 	 82.35137 	 82.88364 	 
2857 	 0.00 	 0.71 	  0.49995 	 26.70896 	 1711.64393 	 80.12689 	 82.36635 	 82.89743 	 
2858 	 0.00 	 0.71 	  0.49995 	 26.72567 	 1718.29480 	 80.17702 	 82.38237 	 82.91222 	 
2859 	 0.00 	 0.70 	  0.49995 	 26.74249 	 1724.96443 	 80.22748 	 82.39943 	 82.92801 	 
2860 	 0.00 	 0.71 	  0.49995 	 26.75942 	 1731.65591 	 80.27825 	 82.41755 	 82.94482 	 
2861 	 0.00 	 0.82 	  0.49995 	 26.77644 	 1738.36809 	 80.32932 	 82.43672 	 82.96264 	 
2862 	 0.00 	 0.75 	  0.49995 	 26.79357 	 1745.10193 	 80.38070 	 82.45698 	 82.98151 	 
2863 	 0.00 	 0.75 	  0.49995 	 26.81078 	 1751.86000 	 80.43234 	 82.47832 	 83.00141 	 
2864 	 0.00 	 0.75 	  0.49995 	 26.82809 	 1758.63969 	 80.48426 	 82.50076 	 83.02237 	 
2865 	 0.00 	 0.76 	  0.49995 	 26.84548 	 1765.44420 	 80.53645 	 82.52430 	 83.04439 	 
2866 	 0.00 	 0.74 	  0.49995 	 26.86297 	 1772.27376 	 80.58890 	 82.54895 	 83.06748 	 
2867 	 0.00 	 0.72 	  0.49995 	 26.88054 	 1779.12847 	 80.64162 	 82.57472 	 83.09165 	 
2868 	 0.00 	 0.72 	  0.49995 	 26.89820 	 1786.01151 	 80.69459 	 82.60162 	 83.11691 	 
2869 	 0.00 	 0.71 	  0.49995 	 26.91594 	 1792.92111 	 80.74781 	 82.62965 	 83.14325 	 
2870 	 0.00 	 0.71 	  0.49995 	 26.93376 	 1799.85971 	 80.80128 	 82.65884 	 83.17072 	 
2871 	 0.00 	 0.89 	  0.49995 	 26.95166 	 1806.82940 	 80.85498 	 82.68918 	 83.19929 	 
2872 	 0.00 	 0.76 	  0.49995 	 26.96964 	 1813.82902 	 80.90891 	 82.72068 	 83.22898 	 
2873 	 0.00 	 0.75 	  0.49995 	 26.98770 	 1820.86190 	 80.96309 	 82.75333 	 83.25979 	 
2874 	 0.00 	 0.73 	  0.49995 	 27.00583 	 1827.92851 	 81.01749 	 82.78715 	 83.29172 	 
2875 	 0.00 	 0.74 	  0.49995 	 27.02405 	 1835.02968 	 81.07215 	 82.82215 	 83.32479 	 
2876 	 0.00 	 0.71 	  0.49995 	 27.04235 	 1842.16878 	 81.12704 	 82.85832 	 83.35899 	 
2877 	 0.00 	 0.72 	  0.49995 	 27.06072 	 1849.34501 	 81.18216 	 82.89566 	 83.39434 	 
2878 	 0.00 	 0.71 	  0.49995 	 27.07918 	 1856.56089 	 81.23753 	 82.93419 	 83.43082 	 
2879 	 0.00 	 0.75 	  0.49995 	 27.09771 	 1863.81952 	 81.29312 	 82.97388 	 83.46844 	 
2880 	 0.00 	 0.78 	  0.49995 	 27.11632 	 1871.11978 	 81.34896 	 83.01476 	 83.50720 	 
2881 	 0.00 	 0.92 	  0.49995 	 27.13502 	 1878.46527 	 81.40505 	 83.05682 	 83.54712 	 
2882 	 0.00 	 0.78 	  0.49995 	 27.15379 	 1885.85808 	 81.46138 	 83.10006 	 83.58818 	 
2883 	 0.00 	 0.78 	  0.49995 	 27.17266 	 1893.29856 	 81.51797 	 83.14446 	 83.63037 	 
2884 	 0.00 	 0.78 	  0.49995 	 27.19160 	 1900.78981 	 81.57479 	 83.19001 	 83.67368 	 
2885 	 0.00 	 0.77 	  0.49995 	 27.21061 	 1908.33152 	 81.63184 	 83.23671 	 83.71812 	 
2886 	 0.00 	 0.74 	  0.49995 	 27.22972 	 1915.92618 	 81.68915 	 83.28458 	 83.76368 	 
2887 	 0.00 	 0.71 	  0.49995 	 27.24890 	 1923.57800 	 81.74670 	 83.33357 	 83.81035 	 
2888 	 0.00 	 0.71 	  0.49995 	 27.26817 	 1931.28640 	 81.80452 	 83.38370 	 83.85813 	 
2889 	 0.00 	 0.71 	  0.49995 	 27.28753 	 1939.05505 	 81.86260 	 83.43495 	 83.90701 	 
2890 	 0.00 	 0.73 	  0.49995 	 27.30698 	 1946.88778 	 81.92094 	 83.48732 	 83.95698 	 
